Type,BMU,Name,GSP region
GSP: Eastern,2__AAEPD000,Eastern GSP Group - AES New Energy Limited ,Eastern
GSP: Eastern,2__AAGSS000,Eastern GSP Group - TXU Europe (AH Online) Ltd ,Eastern
GSP: Eastern,2__AAHEL000,Eastern GSP Group - TXU Europe (AHST) Ltd ,Eastern
GSP: Eastern,2__AAHGL000,Eastern GSP Group - TXU Europe (AHG) Ltd ,Eastern
GSP: Eastern,2__AALAB000,Eastern GSP Group - Alabama Energy Limited ,Eastern
GSP: Eastern,2__AALAS000,Eastern GSP Group - Alaska Energy Limited ,Eastern
GSP: Eastern,2__AALBU000,Eastern GSP Group - Albuquerque Energy Limited ,Eastern
GSP: Eastern,2__AALTI000,Eastern GSP Group - Co-operative Energy Limited (ex GB Energy Supply Limited) ,Eastern
GSP: Eastern,2__AAMGD000,Eastern GSP Group - TXU Europe (AHGD) Ltd ,Eastern
GSP: Eastern,2__AAMPE000,Eastern GSP Group - Hudson Energy Supply UK Ltd ,Eastern
GSP: Eastern,2__AANGE000,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__AANGE001,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__AANGE002,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__AANGE003,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__AANGE004,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__AANRG000,Eastern GSP Group - Abingdon Energy Limited ,Eastern
GSP: Eastern,2__AAQES000,Eastern GSP Group - Aquila Energy Services ,Eastern
GSP: Eastern,2__AARIZ000,Eastern GSP Group - Arizona Energy Limited ,Eastern
GSP: Eastern,2__AARRU000,Eastern GSP Group - Arruzzi Energy Supply Ltd ,Eastern
GSP: Eastern,2__AAVRO000,Eastern GSP Group - AVRO ENERGY LIMITED ,Eastern
GSP: Eastern,2__AAXIS000,Eastern GSP Group - Axis Telecom Ltd ,Eastern
GSP: Eastern,2__AAXPO000,Eastern GSP Group - AXPO UK LIMITED ,Eastern
GSP: Eastern,2__AAZAC000,Eastern GSP Group - Azacca Energy Limited ,Eastern
GSP: Eastern,2__ABARB000,Eastern GSP Group - Barbican Power Limited ,Eastern
GSP: Eastern,2__ABAYS000,Eastern GSP Group - Bayswater Energy Limited ,Eastern
GSP: Eastern,2__ABCFC000,Eastern GSP Group - Gen4U Ltd ,Eastern
GSP: Eastern,2__ABELS000,Eastern GSP Group - Belsize Energy Limited ,Eastern
GSP: Eastern,2__ABERM000,Eastern GSP Group - British Energy Retail Market ,Eastern
GSP: Eastern,2__ABETH000,Eastern GSP Group - Mongoose Energy Supply Limited ,Eastern
GSP: Eastern,2__ABGAS000,Eastern GSP Group - British Gas Trading Ltd ,Eastern
GSP: Eastern,2__ABIZZ000,Eastern GSP Group - British Gas Trading Ltd (ex BizzEnergy Ltd) ,Eastern
GSP: Eastern,2__ABLBL000,Eastern GSP Group - Bluebell Energy Supply Ltd ,Eastern
GSP: Eastern,2__ABNRG000,Eastern GSP Group - Electricity Plus Supply Ltd ,Eastern
GSP: Eastern,2__ABORE000,Eastern GSP Group - Bor Energy Limited ,Eastern
GSP: Eastern,2__ABORO000,Eastern GSP Group - Borough Energy Limited ,Eastern
GSP: Eastern,2__ABOWF000,Eastern GSP Group - Bowfell Energy Limited ,Eastern
GSP: Eastern,2__ABPGM000,Eastern GSP Group - BP Gas Marketing Limited ,Eastern
GSP: Eastern,2__ABREZ000,Eastern GSP Group - Breeze Energy Supply Ltd ,Eastern
GSP: Eastern,2__ABRKG000,Eastern GSP Group - Brook Green Trading Limited ,Eastern
GSP: Eastern,2__ABRZE000,Eastern GSP Group - arto.energy Ltd ,Eastern
GSP: Eastern,2__ABULN000,Eastern GSP Group - Bryt Energy Limited ,Eastern
GSP: Eastern,2__ACALA000,Eastern GSP Group - California Energy Limited ,Eastern
GSP: Eastern,2__ACALI000,Eastern GSP Group - Callesti Energy Supply Limited ,Eastern
GSP: Eastern,2__ACALL000,Eastern GSP Group - Extra Energy Supply Limited ,Eastern
GSP: Eastern,2__ACBRA000,Eastern GSP Group - Cabra Energy Supply Ltd ,Eastern
GSP: Eastern,2__ACESL000,Eastern GSP Group - COMMERCIAL ELECTRICITY SUP LTD ,Eastern
GSP: Eastern,2__ACFWR000,Eastern GSP Group - OneSelect Ltd ,Eastern
GSP: Eastern,2__ACGEN000,Eastern GSP Group - Citigen London Ltd ,Eastern
GSP: Eastern,2__ACGTL000,Eastern GSP Group - Cinergy Global Trading Limited ,Eastern
GSP: Eastern,2__ACILI000,Eastern GSP Group - Cilleni Energy Supply Limited ,Eastern
GSP: Eastern,2__ACIRC000,Eastern GSP Group - Flow Energy Ltd ,Eastern
GSP: Eastern,2__ACIRC001,Eastern GSP Group - Flow Energy Ltd ,Eastern
GSP: Eastern,2__ACMRO000,Eastern GSP Group - Camaro Energy Supply Ltd ,Eastern
GSP: Eastern,2__ACNDL000,Eastern GSP Group - NEAS Energy Ltd ,Eastern
GSP: Eastern,2__ACNDL001,Eastern GSP Group - NEAS Energy Ltd. ,Eastern
GSP: Eastern,2__ACNRD000,Eastern GSP Group - Conrad Energy (Trading) Ltd ,Eastern
GSP: Eastern,2__ACNRG000,Eastern GSP Group - Opus Energy (Corporate) Ltd ,Eastern
GSP: Eastern,2__ACNRG001,Eastern GSP Group - Opus Energy (Corporate) Ltd ,Eastern
GSP: Eastern,2__ACNRG002,Eastern GSP Group - Opus Energy (Corporate) Ltd ,Eastern
GSP: Eastern,2__ACNRG003,Eastern GSP Group - Opus Energy (Corporate) Ltd ,Eastern
GSP: Eastern,2__ACOLG000,Eastern GSP Group - Colgano Energy Supply Limited ,Eastern
GSP: Eastern,2__ACOLO000,Eastern GSP Group - Colorado Energy Limited ,Eastern
GSP: Eastern,2__ACOMT000,Eastern GSP Group - ENSTROGA Ltd ,Eastern
GSP: Eastern,2__ACONI000,Eastern GSP Group - Coniston Energy Limited ,Eastern
GSP: Eastern,2__ACOOP000,Eastern GSP Group - I Supply Energy Limited ,Eastern
GSP: Eastern,2__ACORE000,Eastern GSP Group - Corona Energy Retail 5 Ltd ,Eastern
GSP: Eastern,2__ACOUL000,Eastern GSP Group - Coulomb Energy Supply Limited ,Eastern
GSP: Eastern,2__ACOVE000,Eastern GSP Group - TOTO Energy Limited ,Eastern
GSP: Eastern,2__ACPPR000,Eastern GSP Group - Affect Energy Ltd ,Eastern
GSP: Eastern,2__ACROW000,Eastern GSP Group - Reuben Power Supply Limited ,Eastern
GSP: Eastern,2__ACYCL000,Eastern GSP Group - Business Power & Gas Limited ,Eastern
GSP: Eastern,2__ADESL000,Eastern GSP Group - Daisy Energy Supply Ltd ,Eastern
GSP: Eastern,2__ADFDL000,Eastern GSP Group - Daffodil Energy Supply Ltd ,Eastern
GSP: Eastern,2__ADIRA000,Eastern GSP Group - Dirac Energy Supply Ltd ,Eastern
GSP: Eastern,2__ADNRG000,Eastern GSP Group - Donnington Energy Limited ,Eastern
GSP: Eastern,2__ADRGI000,Eastern GSP Group - UK Healthcare Corporation Ltd ,Eastern
GSP: Eastern,2__ADUAL000,Eastern GSP Group - Dual Energy Direct Limited ,Eastern
GSP: Eastern,2__AEBES000,Eastern GSP Group - BES Commercial Electricity Ltd ,Eastern
GSP: Eastern,2__AECOA000,Eastern GSP Group - British Gas Trading Ltd ,Eastern
GSP: Eastern,2__AECOB000,Eastern GSP Group - EnergyCo2 Limited ,Eastern
GSP: Eastern,2__AECON000,Eastern GSP Group - Economy Power ,Eastern
GSP: Eastern,2__AECOT000,Eastern GSP Group - The Renewable Energy Co Ltd ,Eastern
GSP: Eastern,2__AECOT002,Eastern GSP Group - Ecotricity VPP ,Eastern
GSP: Eastern,2__AEDCO000,Eastern GSP Group - Energy Data Company Limited ,Eastern
GSP: Eastern,2__AEDDI000,Eastern GSP Group - Eddington Energy Supply Ltd ,Eastern
GSP: Eastern,2__AEDFE000,Eastern GSP Group - EDF Energy Customers Ltd ,Eastern
GSP: Eastern,2__AEDGE000,Eastern GSP Group - Edgware Energy Limited ,Eastern
GSP: Eastern,2__AEDIR000,Eastern GSP Group - British Gas Trading Ltd (Ex Electricity Direct) ,Eastern
GSP: Eastern,2__AEDIR001,Eastern GSP Group - British Gas Trading Ltd (Ex Electricity Direct) ,Eastern
GSP: Eastern,2__AEDIR002,Eastern GSP Group - British Gas Trading Ltd (Ex Electricity Direct) ,Eastern
GSP: Eastern,2__AEELC000,Eastern GSP Group - Powergen Retail Ltd ,Eastern
GSP: Eastern,2__AEENG000,Eastern GSP Group - Powergen Retail Ltd ,Eastern
GSP: Eastern,2__AEESL000,Eastern GSP Group - Economy Energy Supply Ltd ,Eastern
GSP: Eastern,2__AEETL000,Eastern GSP Group - Economy Energy Trading Limited ,Eastern
GSP: Eastern,2__AEFLS000,Eastern GSP Group - Effortless Energy Ltd ,Eastern
GSP: Eastern,2__AEGDX000,Eastern GSP Group - E (GAS AND ELECTRICITY) LTD ,Eastern
GSP: Eastern,2__AEGML000,Eastern GSP Group - Eco Green Management Limited ,Eastern
GSP: Eastern,2__AELEC000,Eastern GSP Group - ELECTRAPHASE LIMITED ,Eastern
GSP: Eastern,2__AELED000,Eastern GSP Group - ELEDOR Limited ,Eastern
GSP: Eastern,2__AEMEB000,Eastern GSP Group - E.ON Energy Solutions Limited ,Eastern
GSP: Eastern,2__AEMZO000,Eastern GSP Group - Emzo Energy Supply Ltd ,Eastern
GSP: Eastern,2__AENDC000,Eastern GSP Group - EPG Energy Limited ,Eastern
GSP: Eastern,2__AENDC001,Eastern GSP Group - EPG Energy Limited ,Eastern
GSP: Eastern,2__AENDC002,Eastern GSP Group - EPG Energy Limited ,Eastern
GSP: Eastern,2__AENEC000,Eastern GSP Group - Eneco Energy Trade ,Eastern
GSP: Eastern,2__AENER000,Eastern GSP Group - Simply Your Energy ,Eastern
GSP: Eastern,2__AENGQ000,Eastern GSP Group - Eversmart Energy Ltd ,Eastern
GSP: Eastern,2__AENRD000,Eastern GSP Group - British Gas Trading Ltd (ex Enron Direct) ,Eastern
GSP: Eastern,2__AENRD002,Eastern GSP Group - British Gas Trading Ltd ,Eastern
GSP: Eastern,2__AENRG000,Eastern GSP Group - Opus Energy Renewables Limited ,Eastern
GSP: Eastern,2__AENRG001,Eastern GSP Group - Opus Energy Renewables Limited ,Eastern
GSP: Eastern,2__AENRG002,Eastern GSP Group - Opus Energy Renewables Limited ,Eastern
GSP: Eastern,2__AENRG003,Eastern GSP Group - Opus Energy Renewables Limited ,Eastern
GSP: Eastern,2__AEOND000,Eastern GSP Group - E.ON Energy Solutions Limited ,Eastern
GSP: Eastern,2__AEPHH000,Eastern GSP Group - Economy Power ,Eastern
GSP: Eastern,2__AEQUI000,Eastern GSP Group - Equinicity Ltd ,Eastern
GSP: Eastern,2__AESPO000,Eastern GSP Group - Essential Power Ltd ,Eastern
GSP: Eastern,2__AESSL000,Eastern GSP Group - Squeaky Clean Energy Limited ,Eastern
GSP: Eastern,2__AEURO000,Eastern GSP Group - Robin Hood Energy Limited ,Eastern
GSP: Eastern,2__AEUST000,Eastern GSP Group - Euston Energy Limited ,Eastern
GSP: Eastern,2__AEVER000,Eastern GSP Group - Eversmart Energy Ltd ,Eastern
GSP: Eastern,2__AEXGL000,Eastern GSP Group - Exelon Generation Limited ,Eastern
GSP: Eastern,2__AFARA000,Eastern GSP Group - Faraday Energy Supply Ltd ,Eastern
GSP: Eastern,2__AFARR000,Eastern GSP Group - Farringdon Energy Limited ,Eastern
GSP: Eastern,2__AFLEX000,Eastern GSP Group - Flexitricity Limited ,Eastern
GSP: Eastern,2__AFLEX001,Eastern GSP Group - Flexitricity Limited ,Eastern
GSP: Eastern,2__AFLEX002,Eastern GSP Group - Flexitricity Limited ,Eastern
GSP: Eastern,2__AFLEX003,Eastern GSP Group - Flexitricity Limited ,Eastern
GSP: Eastern,2__AFLEX004,Eastern GSP Group - Flexitricity Limited ,Eastern
GSP: Eastern,2__AFLEX005,Eastern GSP Group - Flexitricity Ltd,Eastern
GSP: Eastern,2__AFLOR000,Eastern GSP Group - Florida Energy Limited ,Eastern
GSP: Eastern,2__AFNRG000,Eastern GSP Group - Farmoor Energy Limited ,Eastern
GSP: Eastern,2__AFORT000,Eastern GSP Group - Fortum Direct Ltd ,Eastern
GSP: Eastern,2__AFOUR000,Eastern GSP Group - Energy 4 Sale Limited ,Eastern
GSP: Eastern,2__AFRST000,Eastern GSP Group - First Utility Limited ,Eastern
GSP: Eastern,2__AFSEN000,Eastern GSP Group - F & S Energy Ltd ,Eastern
GSP: Eastern,2__AFSEN001,Eastern GSP Group - F & S Energy Ltd ,Eastern
GSP: Eastern,2__AFXGL000,Eastern GSP Group - Foxglove Energy Supply Ltd ,Eastern
GSP: Eastern,2__AGALE000,Eastern GSP Group - Galena Energy Limited ,Eastern
GSP: Eastern,2__AGANY000,Eastern GSP Group - Solarplicity Supply Limited ,Eastern
GSP: Eastern,2__AGEOR000,Eastern GSP Group - Georgia Energy Limited ,Eastern
GSP: Eastern,2__AGESL000,Eastern GSP Group - SO Energy Trading Limited ,Eastern
GSP: Eastern,2__AGETW000,Eastern GSP Group - Utilita Electricity Limited ,Eastern
GSP: Eastern,2__AGLAC000,Eastern GSP Group - Fortum Energy Plus ,Eastern
GSP: Eastern,2__AGLDE000,Eastern GSP Group - Golders Energy Limited ,Eastern
GSP: Eastern,2__AGMTR000,Eastern GSP Group - Gazprom M & T Retail Ltd ,Eastern
GSP: Eastern,2__AGMTX000,Eastern GSP Group - Gazprom M & T Retail Ltd ,Eastern
GSP: Eastern,2__AGNRG000,Eastern GSP Group - Green Energy (UK) Plc ,Eastern
GSP: Eastern,2__AGOEF000,Eastern GSP Group - Go Effortless Ltd ,Eastern
GSP: Eastern,2__AGONG000,Eastern GSP Group - Golding Energy Limited ,Eastern
GSP: Eastern,2__AGOOD000,Eastern GSP Group - Good Energy Limited ,Eastern
GSP: Eastern,2__AGREN000,Eastern GSP Group - Greenwich Energy Trading Ltd ,Eastern
GSP: Eastern,2__AHAVE000,Eastern GSP Group - Haven Power Ltd ,Eastern
GSP: Eastern,2__AHAWA000,Eastern GSP Group - Hawaii Energy Limited ,Eastern
GSP: Eastern,2__AHAWK000,Eastern GSP Group - Hawking Energy Supply Ltd ,Eastern
GSP: Eastern,2__AHELE000,Eastern GSP Group - SSE Energy Supply Limited ,Eastern
GSP: Eastern,2__AHOLB000,Eastern GSP Group - Holborn Energy Limited ,Eastern
GSP: Eastern,2__AHOME000,Eastern GSP Group - GDF SUEZ Marketing Ltd ,Eastern
GSP: Eastern,2__AHPOW000,Eastern GSP Group - Haven Power Ltd ,Eastern
GSP: Eastern,2__AHPOW001,Eastern GSP Group - Haven Power Ltd ,Eastern
GSP: Eastern,2__AHPOW002,Eastern GSP Group - Haven Power Ltd ,Eastern
GSP: Eastern,2__AHUDG000,Eastern GSP Group - Hudson Energy Supply UK Ltd ,Eastern
GSP: Eastern,2__AHUDS000,Eastern GSP Group - Hudson Energy Supply UK Ltd ,Eastern
GSP: Eastern,2__AHUDS001,Eastern GSP Group - Hudson Energy Supply UK Ltd ,Eastern
GSP: Eastern,2__AHYDE000,Eastern GSP Group - SSE Energy Supply Limited ,Eastern
GSP: Eastern,2__AIAMP000,Eastern GSP Group - AMPowerUK Ltd ,Eastern
GSP: Eastern,2__AIDAH000,Eastern GSP Group - Idaho Energy Limited ,Eastern
GSP: Eastern,2__AIMPO000,Eastern GSP Group - SSE Energy Supply Limited (ex Atlantic Electric and Gas Ltd) ,Eastern
GSP: Eastern,2__AIMPO001,Eastern GSP Group - SSE Energy Supply Limited (ex Atlantic Electric and Gas Ltd) ,Eastern
GSP: Eastern,2__AIMPX000,Eastern GSP Group - INEOS Chlor Energy LTD ,Eastern
GSP: Eastern,2__AINDE000,Eastern GSP Group - Npower Direct Limited (ex Independent Energy) ,Eastern
GSP: Eastern,2__AINDX000,Eastern GSP Group - Npower Direct Limited ,Eastern
GSP: Eastern,2__AINVE000,Eastern GSP Group - Inverno Limited ,Eastern
GSP: Eastern,2__AIRES000,Eastern GSP Group - Iresa Limited ,Eastern
GSP: Eastern,2__AIRID000,Eastern GSP Group - Iridium Energy Supply Limited ,Eastern
GSP: Eastern,2__AJERE000,Eastern GSP Group - Hudson Energy Supply UK Ltd ,Eastern
GSP: Eastern,2__AJETS000,Eastern GSP Group - Jetstream Energy Supply Ltd ,Eastern
GSP: Eastern,2__AKENS000,Eastern GSP Group - Kensington Power Limited ,Eastern
GSP: Eastern,2__AKENT000,Eastern GSP Group - Kentucky Energy Limited ,Eastern
GSP: Eastern,2__ALIGH000,Eastern GSP Group - MVV Environment Services Ltd ,Eastern
GSP: Eastern,2__ALILY000,Eastern GSP Group - Lily Energy Supply Ltd ,Eastern
GSP: Eastern,2__ALIME000,Eastern GSP Group - Limejump Energy Limited ,Eastern
GSP: Eastern,2__ALOND000,Eastern GSP Group - London Energy PLC ,Eastern
GSP: Eastern,2__ALOND001,Eastern GSP Group - EDF Energy Customers Ltd ,Eastern
GSP: Eastern,2__ALOND002,Eastern GSP Group - EDFE Aggregate ,Eastern
GSP: Eastern,2__ALORM000,Eastern GSP Group - Lorimer Power Ltd ,Eastern
GSP: Eastern,2__ALUME000,Eastern GSP Group - Lumen Energy Supply Ltd ,Eastern
GSP: Eastern,2__ALUMO000,Eastern GSP Group - OVO Electricity Ltd ,Eastern
GSP: Eastern,2__ALVDR000,Eastern GSP Group - Lavender Energy Supply Ltd ,Eastern
GSP: Eastern,2__AMAEL000,Eastern GSP Group - MA Energy Limited ,Eastern
GSP: Eastern,2__AMAET000,Eastern GSP Group - MA Energy Limited ,Eastern
GSP: Eastern,2__AMAGN000,Eastern GSP Group - DONG Energy Power Sales UK Ltd ,Eastern
GSP: Eastern,2__AMAIN000,Eastern GSP Group - Maine Energy Limited ,Eastern
GSP: Eastern,2__AMANW000,Eastern GSP Group - SP Energy Retail Ltd ,Eastern
GSP: Eastern,2__AMARB000,Eastern GSP Group - Marble Power Limited ,Eastern
GSP: Eastern,2__AMARB001,Eastern GSP Group - Marble Power Limited ,Eastern
GSP: Eastern,2__AMARI000,Eastern GSP Group - Marigold Energy Supply Ltd ,Eastern
GSP: Eastern,2__AMATT000,Eastern GSP Group - Mattina Limited ,Eastern
GSP: Eastern,2__AMAVE000,Eastern GSP Group - Maverick Energy Ltd ,Eastern
GSP: Eastern,2__AMGAS000,Eastern GSP Group - Midlands Gas Ltd ,Eastern
GSP: Eastern,2__AMIDE000,Eastern GSP Group - Npower Limited ,Eastern
GSP: Eastern,2__AMINT000,Eastern GSP Group - Mint Energy Supply Ltd ,Eastern
GSP: Eastern,2__AMISS000,Eastern GSP Group - Mississippi Energy Limited ,Eastern
GSP: Eastern,2__AMONT000,Eastern GSP Group - Monument Energy Limited ,Eastern
GSP: Eastern,2__AMRCY000,Eastern GSP Group - Octopus Energy Limited ,Eastern
GSP: Eastern,2__AMSCG000,Eastern GSP Group - Morgan Stanley ,Eastern
GSP: Eastern,2__AMTRL000,Eastern GSP Group - BROOK GREEN TRADING LIMITED ,Eastern
GSP: Eastern,2__ANATP000,Eastern GSP Group - Npower Limited ,Eastern
GSP: Eastern,2__ANCKL000,Eastern GSP Group - Nickel Energy Supply Ltd ,Eastern
GSP: Eastern,2__ANEEB000,Eastern GSP Group - NPower Northern Supply Ltd ,Eastern
GSP: Eastern,2__ANELC000,Eastern GSP Group - British Energy Generation Ltd ,Eastern
GSP: Eastern,2__ANEVA000,Eastern GSP Group - Nevada Energy Limited ,Eastern
GSP: Eastern,2__ANEWP000,Eastern GSP Group - Newport Energy Limited ,Eastern
GSP: Eastern,2__ANORW000,Eastern GSP Group - Powergen Retail Ltd ,Eastern
GSP: Eastern,2__ANUCE000,Eastern GSP Group - Magnox Electric PLC ,Eastern
GSP: Eastern,2__AOBER000,Eastern GSP Group - Oberon Energy Supply Limited ,Eastern
GSP: Eastern,2__AOGAS000,Eastern GSP Group - ZEST4 Electricity Ltd ,Eastern
GSP: Eastern,2__AOMNI000,Eastern GSP Group - Omni Energy Ltd ,Eastern
GSP: Eastern,2__AOPAL000,Eastern GSP Group - Opal Energy Limited ,Eastern
GSP: Eastern,2__AOREB000,Eastern GSP Group - Oreba Energy Supply Limited ,Eastern
GSP: Eastern,2__AOREG000,Eastern GSP Group - Oregon Energy Limited ,Eastern
GSP: Eastern,2__AOSMI000,Eastern GSP Group - Bristol Energy Limited ,Eastern
GSP: Eastern,2__AOVAL000,Eastern GSP Group - Oval Energy Limited ,Eastern
GSP: Eastern,2__AOVOE000,Eastern GSP Group - OVO Electricity Ltd ,Eastern
GSP: Eastern,2__AOXPO000,Eastern GSP Group - Opus Energy Limited ,Eastern
GSP: Eastern,2__AOXPO001,Eastern GSP Group - Opus Energy Limited ,Eastern
GSP: Eastern,2__APADD000,Eastern GSP Group - Paddington Power Limited ,Eastern
GSP: Eastern,2__APALL000,Eastern GSP Group - Palladium Energy Supply Ltd ,Eastern
GSP: Eastern,2__APARK000,Eastern GSP Group - Hyde Park Energy Limited ,Eastern
GSP: Eastern,2__APERL000,Eastern GSP Group - PERLE ENERGY LIMITED ,Eastern
GSP: Eastern,2__APGEN000,Eastern GSP Group - E.ON UK plc ,Eastern
GSP: Eastern,2__APILO000,Eastern GSP Group - Tonik Energy Limited ,Eastern
GSP: Eastern,2__APION000,Eastern GSP Group - Pioneer Energy Limited ,Eastern
GSP: Eastern,2__APIRO000,Eastern GSP Group - Pirranello Energy Supply Ltd ,Eastern
GSP: Eastern,2__APOWQ000,Eastern GSP Group - PowerQ Ltd ,Eastern
GSP: Eastern,2__APROZ000,Eastern GSP Group - Prozana Limited ,Eastern
GSP: Eastern,2__APSUK000,Eastern GSP Group - Npower Limited ,Eastern
GSP: Eastern,2__APURE000,Eastern GSP Group - Good Energy Limited ,Eastern
GSP: Eastern,2__APUTY000,Eastern GSP Group - Putney Energy Limited ,Eastern
GSP: Eastern,2__AQEEN000,Eastern GSP Group - Queensbury Energy Limited ,Eastern
GSP: Eastern,2__ARAYL000,Eastern GSP Group - Rayleigh Energy Supply Ltd ,Eastern
GSP: Eastern,2__ARBOS000,Eastern GSP Group - The Royal Bank of Scotland Plc ,Eastern
GSP: Eastern,2__AREGE000,Eastern GSP Group - Regent Power Limited ,Eastern
GSP: Eastern,2__ARENC000,Eastern GSP Group - The Renewable Energy Co Ltd ,Eastern
GSP: Eastern,2__ARHOD000,Eastern GSP Group - Rhodium Energy Supply Limited ,Eastern
GSP: Eastern,2__AROSE000,Eastern GSP Group - Rose Energy Supply Ltd ,Eastern
GSP: Eastern,2__ARUTH000,Eastern GSP Group - Rutherford Energy Supply Ltd ,Eastern
GSP: Eastern,2__ARWED000,Eastern GSP Group - Gaz de France Marketing Ltd ,Eastern
GSP: Eastern,2__ASANT000,Eastern GSP Group - Santiam Energy Limited ,Eastern
GSP: Eastern,2__ASAPH000,Eastern GSP Group - Saphir Energy Limited ,Eastern
GSP: Eastern,2__ASATU000,Eastern GSP Group - Satus Energy Limited ,Eastern
GSP: Eastern,2__ASCAF000,Eastern GSP Group - Scafell Energy Limited ,Eastern
GSP: Eastern,2__ASEEB000,Eastern GSP Group - SEEBOARD Energy Limited ,Eastern
GSP: Eastern,2__ASEEE000,Eastern GSP Group - Shell Energy Europe Limited ,Eastern
GSP: Eastern,2__ASEEL000,Eastern GSP Group - Sempra Energy Europe Ltd ,Eastern
GSP: Eastern,2__ASIMC000,Eastern GSP Group - SIMCOE ENERGY LIMITED ,Eastern
GSP: Eastern,2__ASING000,Eastern GSP Group - Singola Limited ,Eastern
GSP: Eastern,2__ASINQ000,Eastern GSP Group - Sinq Power Ltd ,Eastern
GSP: Eastern,2__ASIRO000,Eastern GSP Group - Sirocco Energy Supply Limited ,Eastern
GSP: Eastern,2__ASKID000,Eastern GSP Group - Skiddaw Energy Limited ,Eastern
GSP: Eastern,2__ASKLN000,Eastern GSP Group - Skylane Energy Supply Ltd ,Eastern
GSP: Eastern,2__ASLVR000,Eastern GSP Group - Silver Energy Supply Ltd ,Eastern
GSP: Eastern,2__ASMAL000,Eastern GSP Group - Smartestenergy Limited ,Eastern
GSP: Eastern,2__ASMAR000,Eastern GSP Group - Smartestenergy Limited ,Eastern
GSP: Eastern,2__ASNFR000,Eastern GSP Group - Sunflower Energy Supply Ltd ,Eastern
GSP: Eastern,2__ASOUT000,Eastern GSP Group - SSE Energy Supply Limited ,Eastern
GSP: Eastern,2__ASPAL000,Eastern GSP Group - Spalt Energy Limited ,Eastern
GSP: Eastern,2__ASPOW000,Eastern GSP Group - SP Energy Retail Ltd ,Eastern
GSP: Eastern,2__ASPRK000,Eastern GSP Group - Spark Energy Supply Limited ,Eastern
GSP: Eastern,2__ASQKY000,Eastern GSP Group - Squeaky Clean Energy Limited ,Eastern
GSP: Eastern,2__ASTAT000,Eastern GSP Group - Statkraft Markets Gmbh ,Eastern
GSP: Eastern,2__ASTAT001,Eastern GSP Group - Statkraft ,Eastern
GSP: Eastern,2__ASTAT002,Eastern GSP Group - Statkraft ,Eastern
GSP: Eastern,2__ASTAT003,Eastern GSP Group - Statkraft A.S.,Eastern
GSP: Eastern,2__ASTAT004,Eastern GSP Group - Statkraft A.S.,Eastern
GSP: Eastern,2__ASTAT005,Eastern GSP Group - Statkraft A.S.,Eastern
GSP: Eastern,2__ASWAE000,Eastern GSP Group - SSE Energy Supply Limited ,Eastern
GSP: Eastern,2__ASWDP000,Eastern GSP Group - Snowdrop Energy Supply Ltd ,Eastern
GSP: Eastern,2__ASWEB000,Eastern GSP Group - London Energy PLC ,Eastern
GSP: Eastern,2__ASWEL000,Eastern GSP Group - South Wales Electricity Ltd ,Eastern
GSP: Eastern,2__ASYMB000,Eastern GSP Group - Symbio Energy LLP ,Eastern
GSP: Eastern,2__ATANA000,Eastern GSP Group - Santana Energy Limited ,Eastern
GSP: Eastern,2__ATEAM000,Eastern GSP Group - Team ,Eastern
GSP: Eastern,2__ATEMP000,Eastern GSP Group - Temple Energy Limited ,Eastern
GSP: Eastern,2__ATEXA000,Eastern GSP Group - Texas Energy Limited ,Eastern
GSP: Eastern,2__ATGPL000,Eastern GSP Group - Total Gas & Power Ltd ,Eastern
GSP: Eastern,2__ATHLE000,Eastern GSP Group - Thistle Energy Supply Ltd ,Eastern
GSP: Eastern,2__ATHRE000,Eastern GSP Group - Corona Energy Retail 5 Ltd ,Eastern
GSP: Eastern,2__ATILL000,Eastern GSP Group - TILLICUM ENERGY LIMITED ,Eastern
GSP: Eastern,2__ATLWD000,Eastern GSP Group - BRUNTWOOD ENERGY SERVICES LTD ,Eastern
GSP: Eastern,2__ATNDO000,Eastern GSP Group - Pozitive Energy Limited ,Eastern
GSP: Eastern,2__ATOGO000,Eastern GSP Group - Together Energy Supply Limited ,Eastern
GSP: Eastern,2__ATONB000,Eastern GSP Group - Tonik Energy Limited ,Eastern
GSP: Eastern,2__ATOTO000,Eastern GSP Group - TOTO Energy Limited ,Eastern
GSP: Eastern,2__ATRAM000,Eastern GSP Group - Tramonto Power Ltd ,Eastern
GSP: Eastern,2__ATREX000,Eastern GSP Group - POWER4ALL Limited ,Eastern
GSP: Eastern,2__ATULP000,Eastern GSP Group - Tulip Energy Supply Ltd ,Eastern
GSP: Eastern,2__AUCGO000,Eastern GSP Group - Whoop Energy Ltd ,Eastern
GSP: Eastern,2__AUCGO001,Eastern GSP Group - Whoop Energy Ltd ,Eastern
GSP: Eastern,2__AUKEP000,Eastern GSP Group - UK ELECTRIC POWER LTD ,Eastern
GSP: Eastern,2__AUKPR000,Eastern GSP Group - UK Power Reserve Limited ,Eastern
